GSVY1IH01.MID4.pool1-1	GG349S001.MID13.1320	GSVY1IH02.MID8.pool2-8	GSVY1IH02.MID10.pool2-1	GSVY1IH03.MID9.pool3-9	GSVY1IH03.MID8.pool3-8	GSVY1IH03.MID6.pool3-6	GSVY1IH04.MID12.pool4-12	GSVY1IH03.MID12.pool3-1	GG349S002.MID13.1321	GSVY1IH01.MID12.pool1-12	GG349S003.MID13.1322	GSVY1IH01.MID2.pool1-2	GG349S007.MID13.1327	GSVY1IH01.MID8.pool1-8	GSVY1IH02.MID2.pool2-2	GSVY1IH03.MID7.pool3-7	GSVY1IH03.MID12.pool3-12	GSVY1IH04.MID2.pool4-2	GSVY1IH01.MID7.pool1-7	GSVY1IH04.MID7.pool4-7	GSVY1IH03.MID3.pool3-3	GG349S004.MID13.1323	GSVY1IH04.MID6.pool4-6	GSVY1IH04.MID3.pool4-3	GSVY1IH01.MID6.pool1-6	GSVY1IH02.MID7.pool2-7	GSVY1IH04.MID8.pool4-8	GSVY1IH02.MID6.pool2-6	GSVY1IH01.MID4.pool1-4	GSVY1IH01.MID9.pool1-9	GSVY1IH02.MID4.pool2-4	GG349S005.MID13.1325	GSVY1IH03.MID4.pool3-4	GSVY1IH04.MID4.pool4-4	GSVY1IH04.MID9.pool4-9	GG349S006.MID13.1326	GSVY1IH01.MID5.pool1-5	GSVY1IH01.MID10.pool1-10	GG349S008.MID13.1328
0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	59	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	69
0	4	0	0	0	3	1	0	0	4	0	13	19	0	1	7	0	0	61	0	0	0	0	0	0	0	0	11	2	0	0	0	8	0	0	0	0	3	0	6
0	74	0	0	0	2	5	3	0	0	20	0	0	0	0	0	3	0	0	15	0	0	0	26	0	3	0	0	0	0	0	0	1	0	0	0	0	3	1	0
0	0	7	8	0	17	0	9	0	0	0	0	18	0	17	0	0	0	0	0	0	0	0	0	0	9	0	66	0	0	2	0	1	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	55	8	0	88	0	0	0	0	5	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	2	0	4	0	0	98	0	0	0	0	0	0	29	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	21	4	0
0	0	0	0	1	0	0	0	0	55	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	26	0	0	0	4	0	0	0	69	0	0	0
1	1	0	0	0	0	0	0	0	1166	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0
2	28	9	0	4	1	0	2	26	115	61	571	22	16	1	7	2	25	90	0	4	1	0	1	1	1	1	7	99	0	2	0	37	0	0	15	421	0	222	0
0	0	11	23	0	0	0	10	0	0	260	0	0	1	0	2	620	331	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	80	0	1	3	0	0	0
5	0	3	0	9	15	0	0	1	0	0	0	0	68	11	1	2	0	0	7	0	0	0	0	0	2	0	60	0	0	14	0	0	0	0	45	1	1	0	1897
81	181	1	42	40	19	31	29	2	16	4	22	133	47	0	56	3	5	637	155	6	0	2	111	0	25	8	0	16	0	14	0	278	0	0	23	1	18	21	0
15	0	8	0	26	87	4	6	0	3	1	836	1	179	15	0	0	3	0	8	0	0	1	12	0	2	135	74	2	0	7	0	529	0	0	14	86	4	17	90
2	7	10	399	2	42	15	0	1	0	0	1	1	209	23	590	0	0	1	0	0	0	68	12	0	542	0	126	26	1	12	24	55	0	0	39	2	0	0	0
1	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38
0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	3	0	0	0	0	0	0	2	4	0	0	1	0	0	16	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	1	0	27	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	33	0	0	0	0	0	0	2
0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0
0	11	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	29	0	255	0	0	1	0	0	0	0
1	1	0	0	0	0	0	0	0	206	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	81	0	0	0	0	2	0	0
0	221	0	0	0	11	0	0	0	2	0	27	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0	10	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0	2	0	10	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12
0	0	0	0	0	7	0	8	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	2	0	0	0	0	0	1	11
1	2	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	2	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	8	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	2	0	0
0	0	0	0	0	0	1	0	0	0	0	0	7	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	5	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
19	19	1	0	2	8	0	0	0	80	0	0	3	0	1	3	5	0	29	3	26	5	0	0	0	4	23	4	9	0	11	0	7	0	0	4	1	5	13	16
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	3	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
5	0	41	0	0	0	20	46	0	0	6	3	0	0	0	0	1	12	0	0	2	3	0	120	0	16	3	0	11	0	0	0	14	0	0	0	0	3	0	0
20	816	0	0	0	30	1	0	1	1	0	36	0	0	0	0	4	0	0	62	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
782	0	260	67	29	121	1	0	39	1	0	226	2	218	2	0	0	0	0	0	0	0	1	0	0	9	0	1	0	0	6	0	444	0	0	13	2	0	2	0
193	0	0	99	0	0	0	1	229	0	0	0	0	0	11	4	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	589	41	10	0
0	0	161	0	161	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	800	0	0	0	1399
52	1097	24	1	28	2	44	2	0	489	1	312	3	143	4	0	1	1	0	79	0	0	4	101	0	22	0	11	10	0	0	0	815	0	0	0	0	363	0	177
20	66	2	0	34	8	1	4	51	611	2	20	1	9	3	0	55	3	3	66	255	0	1081	4	0	1	26	12	7	0	2	7	102	0	0	1	0	4	0	3
0	0	0	0	0	0	0	8	0	0	1	0	0	1	0	0	0	2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	2508	0	0	0	7	28	104	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0
0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	25	0	0	0
0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	1	0	0	0	0	0	0	14	0	0	0	0	8	4	0
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	4	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	0	0	0	2	0	5	1	0	1	0	0	1	2	0	4	1	0	1	1	0	3	0	0	3	7	0	0	0	0	2	0	3
0	0	0	0	1	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0
0	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	5	0	0	1
0	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0
11	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	1	0
0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	11	0	0	0
0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
0	4	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	6	0	0	0	2	3	2	0	0	0	3	0	0	0	0	0	0	0
1	0	0	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	10
0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0
0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	1	0	3	0	0
