029SS	116JS	129GP	46	215	300	023TD	077SF	193MR	152JF	179TH	115RW	HG113	043RB	063CG	149SD	HG237	282	843	895	2123	120NG	12	710	128TW	164JO	HG216	064DB	453	198LW
0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	11	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	21	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	1	0	0	0	0	0	0
0	0	0	1	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	1	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0
0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	1	1	0	10	0	0	0	0	8	0
0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	1	2	6	0	0	0	0	6	0	0	0	1	0	1	0	0	0	4	7	2	0	0	0	0	0	0
0	0	1	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0
11	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	1	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	5	1	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0
0	0	0	0	0	0	1	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	14	7	0	0	0	0	0	0	0	1	0	0	0	6	0	0	3	0	0	14	5	0	0	0	0	2	0
0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
0	0	0	0	0	16	0	0	0	0	0	0	19	0	0	0	4	1	0	4	0	0	0	0	0	0	8	0	0	0
0	0	9	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	5	0	0	0	0	0	4	0
0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	25	1	0	6	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6	6	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11
0	1	0	1	0	0	15	1	0	0	1	0	1	1	1	0	2	0	0	0	0	13	0	5	0	0	0	0	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	141	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
1	0	1	3	1	0	1	0	1	0	1	3	2	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	10	0	2	4	0	52	0	88	0	0	0	4	0	0	0	10	0	0	0	0	0	3	0	0
0	0	2	0	32	1	6	78	2	0	0	5	0	0	3	0	0	2	0	0	0	11	0	6	0	0	0	0	19	0
0	6	1	3	4	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	2	2	1	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	173	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	54	0	1	0	0	0	0	0	0	19	4	0	95	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	11	0	2	4	0	0	0	0	7	0	0	0	0	0	0	0	2	0	1	20	5	0	13	0	0	1	109
0	0	0	16	77	2	0	0	1	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	92	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	19	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0
0	0	0	0	43	30	3	0	0	4	0	0	8	2	0	9	4	18	0	32	0	0	0	0	0	0	10	4	6	0
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	1	14	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	143	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	0	3	0	4	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
41	0	0	17	0	0	4	0	1	1	0	15	7	2	5	0	0	8	0	1	0	0	0	34	1	35	0	1	0	0
0	0	0	11	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	26	2	1	9	0	0	4	146
0	0	0	0	196	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	5	0	0	1	0	0	0
0	4	5	0	0	1	9	2	3	0	6	28	0	0	0	0	0	0	32	0	0	8	66	16	0	15	0	0	0	15
0	0	0	0	0	172	0	1	0	0	0	0	0	0	0	13	0	0	0	24	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	187	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
0	8	6	0	8	0	7	3	3	0	17	0	0	0	10	0	0	0	60	1	0	2	0	37	1	24	0	0	2	0
5	4	2	4	0	0	4	0	0	0	0	1	0	1	1	0	1	1	0	2	156	2	3	12	0	1	0	1	0	0
0	0	0	106	0	0	0	0	14	0	8	0	0	0	0	0	0	1	0	0	0	0	0	59	0	12	0	0	0	0
0	0	0	2	54	1	0	0	0	0	0	0	12	0	0	0	27	5	0	55	0	0	0	15	0	0	14	0	13	0
0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	9	59	6	0	3	32	4	0	13	7	1	24	16	3	6	18	0	0	0	6	7	33	0	0	7	2	11	1
0	0	0	91	14	0	0	0	0	0	0	0	21	0	0	0	6	8	0	0	0	0	9	44	0	0	2	0	76	0
0	0	0	2	68	1	0	0	0	0	0	0	18	0	0	0	34	12	0	63	0	0	0	35	0	0	21	0	17	0
0	0	0	0	0	282	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0
0	0	0	0	31	75	0	0	0	0	0	0	0	0	41	39	0	1	0	15	0	0	0	0	49	0	7	0	0	0
0	0	0	0	45	68	1	0	0	0	0	0	0	0	38	43	0	4	0	21	0	0	0	0	45	0	0	0	0	0
0	0	0	0	47	46	1	0	0	0	0	0	0	0	33	29	0	5	0	13	0	0	0	0	58	0	5	0	0	0
0	0	0	0	6	1	0	0	0	0	0	0	0	0	42	0	7	0	0	0	0	0	0	0	0	0	164	0	45	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0
0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0
0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	2	0	0	0
0	0	0	5	3	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	2	10	0	0	1	0	4	0
0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0
0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	0	1	0	4	0	0	0	0
0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0
0	0	0	0	0	28	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	0	0	0
0	0	1	1	1	0	0	0	0	0	0	1	2	0	0	0	2	3	0	1	10	3	0	0	0	0	2	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	5	0	0	0
0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3	1	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	1	0	12	0
0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0
0	0	0	0	0	0	11	2	4	0	19	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
0	7	7	0	0	0	0	0	6	0	0	0	12	0	4	0	0	1	0	0	0	5	0	6	0	0	0	1	0	0
0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	21	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0
0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0
0	0	0	0	0	0	0	0	1	2	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	1	1	0	0	0	0	13
0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	14	0	0	0	0	1	0	3	0	0	0	0
0	0	1	0	0	1	0	0	0	0	0	0	21	0	0	0	0	18	0	31	0	0	46	0	0	0	0	0	13	0
23	4	5	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	13	49	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0
0	0	0	16	32	4	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	3	0	0	0	0	0
0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	6	0	0	0	0	0
1	0	22	0	17	14	0	1	1	7	1	8	1	0	1	1	0	8	0	0	0	1	0	9	0	0	2	0	5	0
0	0	5	0	0	0	24	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	36	0
4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	111
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0
0	0	2	0	1	0	0	0	0	2	6	21	0	0	4	0	0	9	0	31	0	0	29	0	2	0	0	0	9	0
0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	13	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	2	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	7	0	5	0	0	0	0
0	0	1	0	0	0	1	0	0	3	0	1	0	6	1	0	0	0	11	0	0	0	0	1	0	2	0	1	0	0
0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	31	0	0	0	0	0	0	0	0	12	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	9	0	0	0	0	0	0	10	0	4	0	0	0	0	0	24	0	0	0	1	0	1	0	0	0	0	2	0
0	4	5	17	2	0	0	0	0	0	0	0	0	0	0	0	10	1	0	3	0	2	10	4	0	0	0	0	0	0
0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	10	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
0	2	1	11	2	0	0	0	1	0	0	0	0	0	0	2	0	6	0	12	0	4	0	10	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	46	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	0	8	1	0	0	0	2	0	0	0	1	0	15	0	111	0	1	0	0	0	6	0	1	0
0	0	0	0	53	11	1	0	0	6	0	0	12	0	0	10	2	10	0	25	0	0	0	0	0	0	5	4	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0
0	0	0	22	52	3	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	4	0	3	0	0	0
0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
0	0	125	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	4	0
0	2	5	0	2	0	4	0	2	0	7	0	2	19	2	0	1	0	40	3	0	3	0	32	2	4	0	0	0	0
0	0	1	54	1	0	9	0	1	0	4	2	0	0	1	0	0	3	0	0	0	1	9	19	0	0	0	0	47	0
0	3	12	15	15	0	0	5	0	3	14	4	0	0	0	0	1	7	1	20	0	0	27	11	0	0	2	1	8	0
0	0	1	0	0	0	25	0	0	0	0	0	0	0	0	1	9	6	0	0	0	2	0	0	0	0	2	0	36	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	9	0	0	1	0	2	0
0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0
0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	3	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	0	0	30	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
3	0	1	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	1	0	1	0	0	0	7	0	0	0	1	0	0	6	0	2	0	0	0	1	0	0	0	0	0	0
0	0	1	12	5	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	7	4	0	0	0	0	1	0
0	0	0	0	18	1	0	0	0	3	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0
0	0	1	0	2	3	1	20	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
