St.acute.LHM002.1.U	St.acute.LHM026.1.U	St.acute.LHM032.1.U	St.chronic.LHM004.1.U	St.chronic.LHM011.1	St.chronic.LHM021.1.T	St.chronic.LHM025.1.U	St.chronic.LHM028.1.U	St.chronic.LHM030.1.U	St.chronic.LHM031.1.U	St.chronic.LHM034.1.U	St.chronic.LHM035.1.U	St.chronic.LHM036.1.T	St.chronic.LHM037.1.U	St.chronic.LHM042.1.T	St.chronic.LHM045.1.T	ST.N.LHM049.1	St.neg.LHM001.1	St.neg.LHM013.1	St.neg.LHM019.1	St.neg.LHM027.1	ST.P.C.LHM048.1.T	ST.P.C.LHM052.1.U	ST.P.C.LHM062.1.U	ST.P.C.LHM063.1.T	ST.P.C.LHM065.1.T	ST.P.C.LHM069.1.U
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
0	0	24	1	3	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	8	0	73	1
0	96	0	0	0	0	0	2	4	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6	3	2	5	0	2	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
0	14	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9	0	0	0	0	0
3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1
0	0	5	4	0	19	57	6	53	158	13	55	3	0	7	0	0	0	2	0	0	0	92	0	0	0	2
5	6	5	4	2	1	3	0	1	10	5	1	1	5	1	15	425	2	1	5	27	0	37	8	40	0	1
0	21	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	772	0	0	0	2	0
0	13	0	0	0	0	0	0	0	0	0	0	0	66	2	0	43	2	1	0	53	2	0	55	0	2	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	18	3	31	3	174	4
5	22	0	0	0	0	0	0	0	0	0	0	0	38	0	0	344	0	0	0	50	0	0	0	0	0	0
0	0	13	0	0	21	0	4	5	0	44	47	48	0	139	0	0	19	1	0	223	0	0	138	0	0	0
16	84	0	0	0	0	39	0	0	0	16	0	5	15	5	0	165	9	6	0	44	126	0	50	2	0	12
1	1	0	0	0	0	0	1	94	3	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	11
0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	11	0	0	0	0	0
3	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	3	3	0	0	0	3	2	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	9	0	2	0	0	0
0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	2	5	2	1
1	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	1	2	0	0	0	3	0	2	0	0
0	0	0	0	0	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	1	0	1	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	1	1	2	0
0	0	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	4	1	0	0
0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0
0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	1	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	1	0	7	0	0	0	0	0	19
1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	1	0	3	0	0	0
0	0	0	4	0	0	2	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	130	2	3	7	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	13	90	0	0
0	0	24	0	0	3	18	15	0	5	0	5	0	0	0	15	0	0	0	0	0	0	50	0	0	0	0
0	0	0	5	0	2	65	1	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0
0	0	0	0	0	3	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	24	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
0	0	0	5	1	3	3	2	2	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	4	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	10	5	0	0
0	0	0	1	1	0	1	1	0	2	1	0	1	0	0	2	0	2	1	0	0	0	2	3	3	0	0
1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	366	0	0	0	0	14
0	189	0	0	0	0	64	13	12	0	11	139	0	1	0	0	0	0	0	4	1	56	0	38	2	0	1
6	0	14	27	5	22	8	29	82	7	25	17	4	18	10	4	12	2	4	0	0	32	51	81	18	0	16
0	5	0	41	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	35	0	0	0	23	1	1	0	36	0	0	0	0	0	0	0	218	171	392	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1015	0	0	0	0	0	0	1	0	0	0
0	19	24	13	26	5	38	21	38	83	45	58	1	15	40	17	0	7	3	0	42	0	165	136	0	0	7
3	0	0	3	3	4	0	2	1	5	0	3	3	2	0	0	165	4	1	0	0	124	161	106	95	299	53
1	15	0	1	4	9	8	6	19	6	4	2	4	25	7	2	16	59	7	6	6	0	14	459	23	0	0
0	0	78	47	53	93	13	15	1	21	2	40	77	0	0	59	0	0	0	0	0	0	316	244	3	0	0
1	7	3	0	7	85	13	0	17	6	17	7	17	0	45	2	8	12	56	8	12	0	207	35	199	8	1
0	0	1	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	1	0	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	10	0	1
0	0	0	0	1	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	5	0	5	0	1
0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3	5	0	0	0	0	0	1	1	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	5	1	2	0	3	0
0	0	1	0	0	0	0	2	1	0	0	0	0	0	3	1	0	0	0	0	0	0	2	3	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
0	0	0	0	2	1	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1
0	1	1	54	0	0	0	0	0	5	0	0	0	0	0	0	17	2	0	0	0	0	33	3	34	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	1	5	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	24	0	0	1	0	0	137
23	17	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	116
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0
2	0	0	1	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1
0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	267	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7	0	1	0	5	0	59	0	0	0	0	0	0	0	0	0	0	64	0	0	0	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	2	0
0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	2	2	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0
0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	4	0	0	0
1	1	0	4	4	1	1	2	0	1	12	2	1	6	0	17	3	7	1	0	4	0	7	15	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	40	0	0	0	0	0
0	29	0	0	0	0	0	5	1	7	6	1	0	0	0	0	0	0	20	0	6	0	0	0	0	0	14
0	3	0	0	3	0	0	1	0	0	0	0	0	0	1	6	0	0	3	0	1	1	1	0	1	0	1
0	0	0	1	3	1	0	2	0	0	14	4	1	2	0	0	1	0	0	0	0	0	5	0	0	121	1
0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	165	0	0	0	0	2
33	12	0	18	18	15	18	3	3	15	31	13	2	65	4	31	81	6	2	0	1	0	53	22	139	76	11
5	23	3	0	10	11	6	2	2	46	16	8	5	114	28	15	377	18	15	2	146	17	4	3	17	0	1
0	0	316	0	0	0	0	178	209	0	50	72	162	0	0	0	0	0	0	0	0	0	295	0	0	0	0
0	0	45	6	26	220	1	47	0	121	2	1	4	0	157	0	0	0	0	0	0	0	555	183	13	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1416	1	0	0	0	0	0	0	223	0	0	0	0	0
0	1	0	0	0	0	2	28	140	29	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	908
27	114	0	0	0	0	0	0	3	0	0	0	0	0	0	0	162	7	0	24	23	1001	0	0	0	0	51
1	3	0	3	9	30	6	5	9	63	23	6	10	8	22	8	334	13	30	3	38	0	78	34	51	240	16
0	0	17	14	35	69	1	7	54	86	0	4	2	0	0	0	303	0	0	0	0	0	760	0	18	0	0
0	35	0	0	0	0	1	0	0	0	0	0	22	160	1	3	78	0	44	94	3	70	2	0	0	58	69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	6	0
0	0	0	1	2	0	0	1	0	2	1	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	6	1	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	6	1	3	0	2	1
0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	8	6	0	0	0	0
2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	2	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	1	0	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	1	1	0	3	0
9	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	2	0	0	1	0
4	0	0	0	2	0	0	1	0	1	2	0	1	0	0	1	0	0	1	0	0	0	3	3	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	11	0	3	1	5	0
0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	0	0
0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	8	0	0	0
0	169	0	0	0	0	0	0	5	0	21	1	0	0	0	0	338	34	2	0	12	1640	3	2	0	1	181
13	54	0	0	0	0	0	31	0	187	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	156
0	0	24	0	0	20	7	2	45	0	0	1	107	0	238	103	0	0	0	0	0	0	86	0	0	3206	0
6	74	1	0	0	0	0	1	0	4	11	1	21	114	7	31	119	18	21	94	27	18	22	275	27	1227	28
5	59	1	0	0	2	0	0	0	23	22	0	12	0	11	0	2571	6	9	0	22	157	2	2	15	0	0
434	80	0	0	0	0	0	0	0	0	2	0	29	9	0	0	724	0	24	363	0	473	0	0	12	0	0
51	68	1	0	21	2	14	0	3	1	56	6	22	61	47	5	371	113	68	77	0	1130	31	29	26	175	32
0	0	186	46	177	0	4	0	0	27	2	11	107	0	9	0	0	0	0	0	4	0	353	1523	322	0	0
0	0	1	0	0	0	0	12	75	0	0	464	490	0	1371	28	0	0	0	0	0	0	0	0	956	0	0
0	0	20	36	12	15	54	4	91	11	56	5	0	0	0	57	0	0	222	0	0	2224	290	81	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	3	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	1	0	0	1	0
0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	31	0	0	9	0	0	1	0
6	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	33	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	4	0	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	11	1
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	43	0	0	0	2	0
2	2	1	0	0	0	0	0	0	3	6	2	1	3	3	0	3	0	1	1	0	0	7	9	0	0	1
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	27	0	0	0	0	25
0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0
