199A	132A	026A	102A	184A	165A	074A	031A	150A	003A	151A	012A	127A	008A	030A	009A	131A	027A	139A	041A	156A	025A	142A	106A
0	0	0	0	0	0	0	0	4	0	0	0	4	0	2	2	0	0	0	0	0	0	0	0
0	21	0	0	0	0	0	2	2	0	0	2	0	0	2	0	2	0	6	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	18	0	0	32	0	0	0	0	0	0	6	0	0	0	22	0	11	0	0	0
117	0	0	17	17	0	109	28	42	0	0	84	0	0	26	0	0	0	30	104	8	14	0	0
0	2	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0
6	23	0	0	0	0	5	28	12	0	0	4	24	0	2	0	8	0	32	2	2	86	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	46	0	0	0	0	0	0	0	0
0	0	0	0	0	0	12	0	0	0	0	2	0	19	0	0	4	0	0	0	0	0	0	0
0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0
2	18	0	2	0	0	0	42	100	0	0	62	2	54	10	24	24	0	62	10	62	3	0	0
0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	5	4	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	2	0	0	0	0	0	6	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	44	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0	1	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
2	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0
0	0	0	0	0	0	0	0	10	0	0	0	2	0	4	0	10	0	0	2	2	2	0	0
6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0
0	5	4	0	0	0	0	0	0	6	0	0	0	4	0	2	0	0	4	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	0	0	0	0	0	4	6	0	0	6	2	0	0	0	2	0	8	2	0	0	0	0
2	0	0	0	2	0	4	0	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	32	0	0	0	0	0	0	0	10
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	8	0	0	2	0	2	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	2
0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	1	0	2
0	0	0	0	0	0	0	0	10	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	1	0	0
0	0	0	0	1	0	0	2	0	0	0	2	4	0	0	0	0	0	2	0	0	0	0	0
0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
3	0	0	0	0	0	32	62	62	0	0	80	0	0	18	0	0	0	44	56	42	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
0	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0
0	0	0	0	0	0	0	4	4	0	0	4	0	0	0	0	6	0	0	0	13	0	0	0
0	0	0	0	0	0	11	0	6	0	0	6	0	0	4	0	0	0	2	5	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	2	0	0	24	0	1	0	0
0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	1	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	0	0	0	46	0	0	6	0	10	0	0	420	0	8	0	0
57	181	0	0	307	0	3	101	0	0	0	0	40	11	18	0	0	0	0	0	1	0	0	2
82	0	0	0	44	0	0	98	0	0	0	10	0	0	0	0	164	0	28	0	0	0	0	68
17	0	0	0	188	0	10	0	0	0	0	83	0	0	20	0	42	0	64	0	0	1	0	12
0	107	16	0	9	0	0	2	0	0	0	0	14	0	8	0	0	0	16	0	14	0	0	6
0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0
0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	4	0	0	0	2	0	0	2	4	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	2	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	4	0	0	0	0	1	0	0
0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0
0	0	0	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	2	4	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0
0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0
1	0	0	0	0	0	0	62	100	0	786	0	30	0	0	6	0	0	78	0	0	7	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	16	0	3	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0	95	0	308	0	0	2	10	0	0	6	0	2	15	0	0	0	0	0	67	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	2	0	0	8	0	0	0	0	0	0	6	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	8	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
0	7	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	6	0	2	0	0	0
0	0	0	0	0	0	0	26	0	0	0	26	0	0	18	0	2	0	0	0	0	0	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	18	0	0	0	0	3	21	6	0	0	4	10	0	2	0	4	0	6	0	0	0	0	0
0	0	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
0	3	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
0	0	0	0	0	0	0	2	0	0	0	6	0	0	13	0	6	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	2	0	0	4	0	2	0	4	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	2	0	0	0	0
0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0
0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	2	0	0	0	0	4	0
0	0	0	0	0	0	0	2	8	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	3	6	2	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0
0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	6	0	3	0	0	0
0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
0	0	0	0	1	86	0	0	0	0	0	0	0	0	0	0	0	42	0	0	4	0	0	0
0	0	0	0	0	0	10	11	12	0	0	12	0	0	4	0	0	0	8	22	1	0	0	0
0	0	0	4	2	0	1	0	0	0	2	0	2	0	0	0	0	0	0	15	4	0	0	0
209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	61	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	13	28	0	0	0	7	0	0	4	0	8	0	0	2	0	0	0	0	0	2	0	0	4
4	0	0	0	6	0	0	2	0	0	0	0	0	6	6	0	2	0	2	0	2	0	0	2
0	0	0	0	0	0	0	0	4	0	0	4	0	2	2	0	0	0	0	0	0	0	0	0
0	0	0	0	3	0	0	0	36	0	0	0	14	0	14	18	66	0	0	4	20	3	0	2
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	2	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0
0	0	0	2	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0
0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	2
0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0
0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	33	2	0	0	0	6	0	60	1	0	14	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0
2	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	2	0	0	9	0	0
0	12	0	0	0	0	7	2	16	0	0	47	0	42	0	22	4	0	34	15	0	0	0	0
1	0	0	0	18	0	0	30	2	0	42	0	66	0	14	0	10	0	56	0	0	0	0	2
0	0	49	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1	0	0	0	1	0	0	6	16	0	0	4	4	0	4	6	20	0	2	0	8	3	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	14	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	4	0	0	0	0	0	0	4	0	0	0	8	2	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	1	2	0	0	0	6	0	0	0	0	0	0	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	2	0	0	0	2	2	0	0	0	2	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	2	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0
0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	2	0	9	0	0	0
1	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
0	0	0	2	0	0	73	20	0	0	0	20	0	183	10	2	46	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	10	2	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0
0	0	0	0	0	0	0	16	0	0	0	14	0	0	2	0	0	0	0	0	0	5	0	0
0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	24	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	2	2	0	0	0	1	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	34
0	0	0	0	0	0	0	14	2	0	0	6	0	0	0	0	2	0	8	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	4	0	0	0	0	0	0	0	2
0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	0	2	0	14	0	0	0	0	22
0	0	0	2	0	0	1	0	2	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	4	4	0	0	0	4	0	0	0	4	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	2	0	0	0	2	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	6	0
0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	4	0	0	8	0	0	0	0	2	0	2	0	2	0	0	0
0	0	0	0	0	0	2	0	6	0	6	2	0	0	16	0	0	0	0	0	0	0	0	26
1	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	2	6	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0
0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	6	2	0	0	0
0	1	0	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	22	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0
0	2	0	0	1	0	0	0	0	0	0	10	0	0	0	4	0	0	2	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	2	4	0	0	4	2	0	0	0	0	0	2	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	28	0	0	0	4	0	0	0	0	2
0	0	0	0	0	0	0	0	16	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8	2	0	0	0	2	0	0	2	0	0	0	0	4	0	0	0	0
0	2	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	1	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	3	0	0	2	26	0	0	0	0	0	0	2	22	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2
0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	2	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	5	0	0	0	14	0	0	0	0	0	2	0	18	0	0	0	0	10	0
0	12	10	0	0	0	0	0	4	12	0	0	0	2	4	0	0	2	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	30	2	0	0	0	2	0	2	32	0	0	0	0	0	0
2	0	0	0	3	0	0	2	0	0	0	2	2	0	2	2	8	0	2	0	7	4	0	0
0	0	0	0	0	0	6	4	0	0	0	0	0	22	0	0	4	0	0	0	0	0	0	0
0	0	0	10	0	0	27	4	6	0	2	4	2	0	10	0	4	0	4	10	10	0	0	4
36	0	0	0	0	0	1	14	0	0	0	10	0	0	24	0	4	0	0	0	0	12	0	48
0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	2	43	0	0	0	0	0	0	0	0	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	1	0	0	0	6	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	18	0	0	0	2	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	4	12	0	0	0	0	2	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	2	8	0	0	0	0	2	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	4	4	0	0	0	0	0	0	6	0	2	0	4	0	9	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	2	0	4
0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0
0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
